TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y
391,1048,img/4989.jpg,5540,1927,515,199,267,1962,667,2016,670,1976,707
391,1048,img/2678.jpg,5495,712,1012,880,1099,1261,1547,1520,1552,1454,1721
391,1048,img/4262.jpg,5500,734,94,1171,1412,1648,870,NaN,NaN,1814,1100
391,1048,img/4538.jpg,5513,261,57,95,133,287,132,323,130,304,154
391,1048,img/5001.jpg,5507,2015,509,133,151,2041,587,2083,566,2058,601
391,1048,img/3340.jpg,5525,380,177,864,1168,759,791,1048,787,911,989
391,1048,img/462.jpg,5541,77,63,65,87,126,114,NaN,NaN,137,128
391,1048,img/4107.jpg,5531,264,61,60,68,309,99,NaN,NaN,322,108
392,1049,img/4071.jpg,5508,72,292,289,374,317,496,NaN,NaN,338,562
393,1051,img/3241.jpg,5699,814,599,201,290,848,740,917,738,876,784
393,1051,img/4352.jpg,5679,1348,98,376,542,1466,384,1598,368,1540,465
393,1051,img/4484.jpg,5668,283,28,55,72,NaN,NaN,306,59,303,75
393,1051,img/13.jpg,5692,1624,280,321,409,1667,498,1753,479,1697,554
393,1051,img/4932.jpg,5704,190,15,196,217,349,123,369,119,375,153
393,1051,img/2551.jpg,5710,286,104,337,438,337,322,433,316,365,392
393,1051,img/3385.jpg,5727,1257,265,128,177,1293,353,1344,354,1320,389
393,1051,img/1328.jpg,5677,190,123,383,422,492,314,NaN,NaN,552,394
394,1052,img/46364.jpg,33323,106,46,209,261,158,169,234,177,183,215
394,1052,img/4071.jpg,5512,564,352,196,275,653,478,720,498,681,531
394,1052,img/46365.jpg,33324,535,92,463,658,879,459,NaN,NaN,962,573
395,1058,img/2513.jpg,5530,757,565,194,267,820,691,885,704,840,735
395,1058,img/73910.jpg,37552,614,367,296,386,786,538,875,559,847,615
396,1061,img/3535.jpg,5558,2545,64,725,879,2611,501,2791,478,2685,666
396,1061,img/4334.jpg,5567,380,146,499,648,537,460,712,450,637,584
396,1061,img/273.jpg,5563,1468,49,477,571,1673,352,1814,312,1782,447
397,1067,img/4544.jpg,5584,50,291,72,87,85,333,109,331,100,348
397,1067,img/1779.jpg,5566,507,55,193,209,NaN,NaN,560,134,525,172
398,1075,img/3911.jpg,5605,165,5,168,206,297,126,NaN,NaN,308,157
398,1075,img/3424.jpg,5598,119,262,354,393,277,448,392,420,355,488
398,1075,img/1376.jpg,5597,233,64,708,930,374,575,588,489,480,680
398,1075,img/1251.jpg,5610,135,258,133,146,247,324,NaN,NaN,262,352
398,1075,img/4360.jpg,5603,488,71,133,157,NaN,NaN,510,159,499,178
398,1075,img/4587.jpg,5613,546,257,138,172,557,361,586,373,565,391
399,1077,img/2842.jpg,5642,707,406,587,761,802,822,966,814,872,963
399,1077,img/1575.jpg,5643,1004,1022,198,258,1065,1167,1129,1165,1097,1215
400,1079,img/2912.jpg,5655,1111,360,408,542,1211,671,1356,648,1289,755
400,1079,img/1826.jpg,5678,174,125,90,112,195,184,232,184,211,203
400,1079,img/3851.jpg,5653,1747,1273,369,460,1963,1503,2061,1562,1999,1599
400,1079,img/429.jpg,5649,341,868,407,466,442,1077,599,1062,503,1124
400,1079,img/620.jpg,5672,54,82,176,195,156,197,206,178,199,219
400,1079,img/3487.jpg,5652,207,644,941,1189,440,1362,712,1188,604,1477
400,1079,img/3975.jpg,5654,889,649,421,475,951,883,1055,885,975,954
400,1079,img/524.jpg,5662,144,431,98,139,177,524,217,520,196,548
400,1079,img/3541.jpg,5626,154,6,559,712,412,406,609,367,532,508
400,1079,img/4888.jpg,5630,279,179,552,538,357,459,508,379,399,492
400,1079,img/2571.jpg,5628,258,20,239,275,300,170,377,147,332,207
400,1079,img/1417.jpg,5664,335,152,45,59,348,188,364,187,355,196
400,1079,img/870.jpg,5651,551,30,321,409,640,248,759,246,690,311
400,1079,img/3938.jpg,5650,498,174,84,89,NaN,NaN,514,225,507,237
400,1079,img/3887.jpg,5673,191,91,105,139,215,172,257,164,236,194
401,1089,img/71476.jpg,37067,272,531,817,1008,765,978,998,998,907,1192
402,1107,img/1798.jpg,5755,979,213,455,542,1067,509,1179,448,1127,576
403,1137,img/324.jpg,5887,168,57,159,214,202,165,255,182,215,214
403,1137,img/4936.jpg,5866,65,8,112,140,104,93,137,84,124,114
404,1150,img/791.jpg,5940,126,31,116,143,218,117,NaN,NaN,232,137
404,1150,img/2224.jpg,5938,93,8,104,149,156,91,190,91,177,117
404,1150,img/3560.jpg,5951,168,194,126,110,273,244,NaN,NaN,290,258
404,1150,img/1027.png,5957,105,15,81,98,127,65,157,65,138,82
404,1150,img/2526.jpg,5933,100,81,46,66,136,122,NaN,NaN,136,133
404,1150,img/1298.jpg,5935,348,68,120,158,418,161,453,149,446,182
404,1150,img/2054.jpg,5879,111,80,137,169,226,174,NaN,NaN,240,201
404,1150,img/998.jpg,5947,265,47,118,169,340,146,367,152,354,177
404,1150,img/2118.jpg,5944,124,44,84,99,185,98,201,95,200,114
405,1152,img/4961.jpg,6010,97,10,66,81,107,47,127,49,113,64
405,1152,img/4570.jpg,6015,530,99,63,62,539,129,549,128,539,140
405,1152,img/1174.jpg,6011,117,5,91,114,125,65,146,63,132,86
405,1152,img/791.jpg,5942,407,22,108,143,430,99,465,102,448,130
405,1152,img/3560.jpg,5958,298,4,78,97,331,48,359,45,349,67
406,1155,img/4626.jpg,5900,474,105,76,107,499,173,522,173,511,192
406,1155,img/3248.jpg,5906,308,6,133,159,NaN,NaN,334,92,322,122
406,1155,img/4997.jpg,5920,475,88,64,84,507,136,526,134,520,150
407,1193,img/4648.jpg,6075,103,375,156,198,170,490,224,488,202,525
407,1193,img/33348.jpg,31449,545,291,617,811,911,753,1103,733,1039,905
408,1196,img/40068.jpg,32316,876,1132,1229,1415,1297,1685,1682,1767,1421,1939
408,1196,img/40073.jpg,32321,676,326,1166,1588,970,1086,1413,1061,1203,1434
409,1218,img/37.jpg,6164,372,31,98,121,433,106,460,98,455,125
409,1218,img/1795.jpg,6189,904,97,107,126,973,173,1000,168,990,194
410,1219,img/1822.jpg,6240,222,52,44,64,228,85,241,86,233,96
410,1219,img/4007.jpg,6221,342,39,78,101,NaN,NaN,357,94,347,111
410,1219,img/3054.jpg,6213,72,73,71,102,110,121,131,117,128,135
410,1219,img/3360.jpg,6216,1810,952,220,302,1849,1059,1922,1062,1869,1120
410,1219,img/2790.jpg,6206,1812,392,375,472,1882,567,2026,578,1937,694
410,1219,img/2674.jpg,6226,155,24,74,159,207,118,NaN,NaN,219,140
410,1219,img/4680.jpg,6225,1299,452,464,598,1504,703,1666,694,1602,819
410,1219,img/2836.jpg,6205,34,35,72,109,63,75,92,80,81,94
410,1219,img/613.jpg,6218,159,305,178,239,288,423,323,431,326,474
410,1219,img/738.png,6202,163,202,107,156,201,262,240,264,220,282
410,1219,img/4602.jpg,6241,398,74,80,75,NaN,NaN,415,110,409,125
410,1219,img/1132.jpg,6229,142,75,36,40,NaN,NaN,153,90,148,99
410,1219,img/3216.jpg,6243,301,86,42,59,314,113,323,114,315,121
410,1219,img/4874.jpg,6201,58,41,71,101,76,79,100,75,85,95
410,1219,img/658.jpg,6242,410,133,40,38,419,149,430,146,424,155
410,1219,img/1836.jpg,6167,75,54,49,70,102,86,118,85,114,97
411,1241,img/1128.jpg,6369,1325,331,156,205,1345,434,1397,430,1354,465
411,1241,img/1756.jpg,6404,306,43,276,376,419,243,518,247,472,316
412,1244,img/34674.jpg,31604,728,85,499,643,909,402,1074,418,977,536
412,1244,img/34600.jpg,31596,1227,558,284,343,1286,717,1375,712,1314,783
412,1244,img/34599.jpg,31595,972,1376,436,588,1042,1686,1172,1684,1094,1798
412,1244,img/34598.jpg,31594,56,21,112,146,93,98,128,102,105,127
413,1247,img/70196.jpg,36755,565,149,535,720,688,515,861,507,770,659
413,1247,img/70194.jpg,36753,67,35,57,73,96,67,115,69,108,83
413,1247,img/70191.jpg,36750,1207,155,803,961,1340,590,1567,600,1411,788
413,1247,img/4872.jpg,6321,2921,674,417,501,3031,933,3137,932,3078,1021
413,1247,img/1617.jpg,6296,443,340,659,788,1075,848,NaN,NaN,NaN,NaN
413,1247,img/70197.jpg,36756,222,127,235,266,272,248,346,242,301,303
414,1251,img/175.jpg,6312,1186,165,492,600,1554,541,1639,502,1606,623
414,1251,img/75310.jpg,37917,1054,259,282,354,1113,452,1209,425,1166,510
415,1258,img/40161.jpg,32374,893,306,1026,1243,1211,897,1543,917,1335,1140
415,1258,img/40165.jpg,32378,794,203,392,506,880,479,1012,471,932,584
415,1258,img/40168.jpg,32381,43,2,188,247,115,133,179,129,152,176
415,1258,img/40163.jpg,32376,567,164,1023,1249,694,763,981,740,764,991
415,1258,img/40162.jpg,32375,2913,157,1095,1402,3287,826,3636,831,3434,1115
415,1258,img/749.jpg,7473,487,126,100,135,510,209,541,210,523,235
415,1258,img/40169.jpg,32382,811,168,811,1252,1202,694,1529,748,1365,999
415,1258,img/40170.jpg,32383,5,297,1047,1447,605,1001,928,1008,812,1290
416,1262,img/33701.jpg,31507,997,610,607,750,1321,984,1499,968,1442,1125
416,1262,img/4318.jpg,6344,571,254,586,749,995,704,1110,642,1086,816
416,1262,img/65631.jpg,35568,35,28,254,313,128,198,205,182,180,250
417,1270,img/1871.jpg,6432,1091,1515,568,744,1201,1887,1395,1892,1275,2040
417,1270,img/2915.jpg,6429,257,80,87,151,280,155,324,166,290,189
417,1270,img/5076.jpg,6426,340,59,220,303,383,184,463,198,400,241
418,1272,img/4073.jpg,6445,287,25,62,85,305,73,327,66,317,84
418,1272,img/2075.jpg,6452,287,20,88,123,304,98,326,93,314,115
419,1278,img/4194.jpg,6650,166,79,53,69,185,117,202,116,194,128
419,1278,img/3087.jpg,6467,333,12,96,134,362,89,393,83,380,112
419,1278,img/3797.jpg,7017,52,1,57,71,64,40,81,38,72,52
419,1278,img/2375.jpg,6466,108,15,138,194,144,126,189,125,165,162
419,1278,img/2685.jpg,7013,216,113,159,209,250,228,292,223,269,261
419,1278,img/4968.jpg,6955,252,28,326,382,NaN,NaN,297,253,282,314
419,1278,img/5065.jpg,6651,282,139,143,169,330,235,371,222,355,261
420,1280,img/406.jpg,7015,25,52,143,166,109,136,156,131,140,172
420,1280,img/1485.jpg,7005,181,19,83,108,204,78,236,79,219,99
420,1280,img/1602.jpg,7012,240,84,79,105,260,142,289,146,272,165
420,1280,img/4023.jpg,6476,23,7,80,112,67,66,94,67,85,87
421,1286,img/74.jpg,6683,115,63,111,147,159,129,202,133,184,158
422,1287,img/5069.jpg,6902,81,49,244,300,146,218,230,217,185,273
422,1287,img/2091.jpg,6923,96,20,170,222,128,141,188,142,150,182
422,1287,img/4104.jpg,6905,207,125,184,211,271,240,336,235,305,277
422,1287,img/386.jpg,6962,279,57,53,64,290,93,309,91,298,104
422,1287,img/1264.jpg,6958,346,31,72,93,NaN,NaN,369,90,361,105
422,1287,img/802.jpg,6930,282,7,120,146,318,80,362,82,336,105
422,1287,img/2158.jpg,6927,33,15,76,97,46,65,72,66,54,84
422,1287,img/5024.jpg,6924,154,3,84,103,175,59,204,55,189,74
422,1287,img/3845.jpg,6937,122,52,294,415,268,303,373,300,333,370
422,1287,img/179.jpg,6939,86,49,32,44,99,70,112,70,107,78
422,1287,img/4968.jpg,6953,166,123,141,295,188,301,229,308,193,355
422,1287,img/4055.jpg,6957,32,63,69,95,45,117,68,116,55,133
422,1287,img/2900.jpg,6906,225,119,118,169,257,217,303,214,279,247
422,1287,img/2887.jpg,6952,276,112,222,263,412,274,458,283,434,329
422,1287,img/332.jpg,6928,80,35,185,234,152,155,223,157,192,201
422,1287,img/56.jpg,6940,240,71,90,125,290,142,321,139,311,164
422,1287,img/3428.jpg,6934,304,206,60,74,317,241,342,239,329,255
422,1287,img/3156.jpg,6964,185,93,249,309,227,238,326,233,265,294
422,1287,img/1771.jpg,6945,232,59,130,168,301,150,346,153,325,184
422,1287,img/2135.jpg,6904,60,28,105,146,78,103,116,100,95,128
422,1287,img/2409.jpg,6932,223,14,206,257,296,134,370,166,314,197
422,1287,img/497.jpg,6929,380,56,45,47,392,80,405,79,397,87
423,1289,img/3775.jpg,6527,253,103,67,100,284,157,307,159,294,177
423,1289,img/3116.jpg,6559,198,19,151,194,289,108,330,117,317,146
423,1289,img/5102.jpg,6560,258,53,50,100,290,109,303,112,296,130
423,1289,img/1245.jpg,6549,76,23,49,63,101,52,116,53,108,65
423,1289,img/3865.jpg,6521,260,100,75,106,290,153,316,156,300,172
423,1289,img/746.jpg,6518,273,71,72,105,303,123,329,124,315,144
423,1289,img/4636.jpg,6535,264,52,34,40,273,71,283,69,278,76
423,1289,img/5043.jpg,6516,322,37,38,48,332,67,342,62,339,74
423,1289,img/5141.jpg,6528,337,97,77,102,351,152,372,156,353,174
423,1289,img/1502.jpg,6512,193,68,187,242,291,198,345,181,332,236
423,1289,img/2254.jpg,6568,469,74,91,98,NaN,NaN,483,124,477,142
423,1289,img/676.jpg,6513,237,96,72,95,280,142,301,142,296,159
423,1289,img/4656.jpg,6515,354,58,88,106,371,119,390,118,380,140
423,1289,img/2335.jpg,6514,167,47,276,383,247,241,342,230,290,309
423,1289,img/5063.jpg,6519,1738,895,357,421,1971,1125,2047,1135,2019,1215
423,1289,img/625.jpg,6510,186,57,134,176,235,141,283,138,261,177
423,1289,img/3588.jpg,6542,261,202,94,125,338,265,NaN,NaN,350,290
424,1293,img/5102.jpg,6564,320,20,74,95,366,71,388,69,383,89
424,1293,img/2727.jpg,6534,86,15,47,63,97,47,115,50,103,59
425,1294,img/3259.jpg,6616,196,68,44,44,233,90,NaN,NaN,235,99
425,1294,img/2962.jpg,6607,280,92,31,40,292,112,303,113,298,120
425,1294,img/4818.jpg,6609,272,21,88,124,314,82,344,84,332,111
425,1294,img/4043.jpg,6626,129,11,153,217,208,135,253,142,230,182
425,1294,img/4664.jpg,6612,203,45,34,35,224,58,233,61,231,66
425,1294,img/4047.jpg,6606,92,38,56,74,114,78,134,79,125,93
425,1294,img/723.jpg,6602,47,11,126,155,110,79,155,85,136,114
425,1294,img/970.jpg,6611,171,37,56,72,199,71,218,73,208,86
425,1294,img/4206.jpg,6601,85,17,71,106,105,65,137,67,119,86
425,1294,img/1290.jpg,6614,121,49,119,165,168,123,212,130,190,162
425,1294,img/2613.jpg,6624,109,8,72,94,130,61,154,64,141,80
425,1294,img/3310.jpg,6541,98,11,99,138,136,83,173,85,156,113
425,1294,img/2585.jpg,6536,109,88,121,147,141,159,182,156,164,186
425,1294,img/4158.jpg,6610,267,67,121,168,320,156,364,158,344,193
425,1294,img/3756.jpg,6613,85,34,89,123,140,95,167,100,155,125
425,1294,img/2719.jpg,6625,176,18,190,264,257,148,324,158,288,211
425,1294,img/5141.jpg,6530,230,101,67,92,244,150,268,153,254,173
425,1294,img/4443.jpg,6627,154,37,121,163,200,114,247,111,230,149
425,1294,img/2652.jpg,6603,243,44,56,71,260,77,281,79,269,93
425,1294,img/2569.jpg,6623,266,14,138,200,318,110,373,116,346,155
427,1303,img/36231.jpg,31649,136,69,164,242,174,189,241,191,208,239
427,1303,img/36237.jpg,31655,75,49,126,174,147,146,191,138,179,181
427,1303,img/1157.jpg,6804,168,96,69,92,189,142,215,143,203,161
427,1303,img/2973.jpg,6877,267,57,61,72,279,96,296,95,285,107
427,1303,img/36234.jpg,31652,148,38,153,219,196,152,251,153,225,192
427,1303,img/4878.jpg,7231,249,31,129,202,323,154,366,146,355,189
427,1303,img/3338.jpg,6821,257,167,38,49,269,196,282,195,275,205
427,1303,img/2952.jpg,6886,368,39,51,62,382,69,399,68,388,80
427,1303,img/36233.jpg,31651,245,50,125,202,273,173,321,178,294,217
427,1303,img/2739.jpg,6869,78,57,69,97,115,115,137,117,125,134
427,1303,img/36236.jpg,31654,182,29,99,118,213,88,247,89,229,113
427,1303,img/781.jpg,6876,184,43,52,65,211,76,229,73,225,87
427,1303,img/1556.jpg,6806,334,27,43,66,349,61,366,62,357,73
428,1307,img/1530.jpg,6831,209,65,76,112,229,122,260,124,240,144
428,1307,img/4752.jpg,6834,258,114,30,36,271,132,281,132,276,139
428,1307,img/3053.jpg,6835,229,59,102,153,250,139,293,146,262,172
428,1307,img/10.jpg,6809,349,119,503,644,421,471,571,470,477,593
428,1307,img/2882.jpg,6856,220,99,122,178,258,191,309,192,283,225
428,1307,img/1609.jpg,6807,223,73,80,98,245,128,276,127,258,145
428,1307,img/2650.jpg,6833,150,96,36,53,162,124,179,125,171,134
428,1307,img/258.jpg,6808,183,143,125,164,263,227,300,230,288,258
429,1309,img/33497.jpg,31472,239,49,135,196,273,156,316,156,290,189
429,1309,img/33502.jpg,31477,115,33,86,122,138,92,167,99,147,116
429,1309,img/33500.jpg,31475,80,32,85,108,109,81,140,81,122,102
429,1309,img/33498.jpg,31473,108,36,74,106,137,91,165,92,152,113
430,1310,img/525.jpg,6713,321,74,84,111,354,135,385,135,369,153
430,1310,img/5088.jpg,6744,238,84,36,45,248,110,261,111,255,118
430,1310,img/74.jpg,6682,533,52,117,130,565,120,603,110,586,141
430,1310,img/3650.jpg,6746,161,44,45,52,190,72,200,72,199,79
430,1310,img/1703.jpg,6653,264,92,68,100,292,152,319,147,310,167
430,1310,img/3751.jpg,6700,335,135,67,97,368,187,392,185,382,201
430,1310,img/3294.jpg,6685,188,63,188,236,246,180,315,170,285,218
430,1310,img/1179.jpg,6764,177,63,35,53,185,100,194,102,189,108
430,1310,img/2756.jpg,6710,120,60,50,54,128,88,144,85,135,95
430,1310,img/466.jpg,6766,667,70,49,72,683,109,701,111,690,121
430,1310,img/4647.jpg,6731,400,23,45,56,413,60,426,60,418,68
430,1310,img/724.jpg,6745,384,47,59,58,398,73,418,69,408,83
431,1319,img/2810.jpg,6762,391,60,27,39,400,82,410,82,405,90
431,1319,img/4623.jpg,6733,73,33,63,78,102,64,123,68,112,77
431,1319,img/724.jpg,6738,137,43,52,69,155,71,177,75,165,87
431,1319,img/2961.jpg,6706,368,135,106,157,410,221,450,221,431,248
431,1319,img/678.jpg,6720,235,42,34,51,257,70,267,71,263,78
432,1320,img/3302.jpg,6793,283,75,76,108,316,132,345,133,332,153
432,1320,img/211.jpg,6789,367,83,291,399,498,272,607,313,548,372
432,1320,img/159.jpg,6783,72,12,181,240,90,131,143,145,96,182
432,1320,img/1633.jpg,6775,261,49,99,136,299,124,337,122,320,150
432,1320,img/3338.jpg,6812,64,196,30,37,72,219,85,218,78,225
432,1320,img/3271.jpg,6697,33,3,169,223,131,127,182,127,167,166
432,1320,img/4025.jpg,6784,65,2,378,393,306,174,408,181,373,275
432,1320,img/2109.jpg,6781,169,63,131,169,240,154,285,151,271,185
432,1320,img/466.jpg,6763,284,66,61,78,322,111,338,109,335,121
432,1320,img/1609.jpg,6803,388,88,86,95,436,138,460,132,457,150
432,1320,img/3628.jpg,6790,167,86,378,479,218,330,301,374,231,432
432,1320,img/992.jpg,6780,52,76,307,371,143,294,248,256,220,343
432,1320,img/4211.jpg,6785,178,146,272,387,237,358,347,366,285,440
432,1320,img/5134.jpg,6794,179,188,80,106,219,250,247,252,236,271
432,1320,img/1129.jpg,6802,229,17,160,207,306,132,356,128,339,167
432,1320,img/4659.jpg,6786,174,96,160,216,254,218,304,236,276,266
432,1320,img/1757.jpg,6788,84,58,46,58,102,85,119,87,110,95
433,1332,img/4109.jpg,6858,67,116,102,99,145,170,NaN,NaN,164,186
433,1332,img/2159.jpg,6863,235,136,94,127,282,198,314,204,302,225
433,1332,img/1187.jpg,6800,104,58,58,70,131,97,152,96,145,110
433,1332,img/2952.jpg,6883,288,88,36,48,300,112,317,112,310,121
433,1332,img/15.jpg,6852,270,97,70,97,298,151,328,149,318,170
433,1332,img/3253.jpg,6851,240,77,89,106,271,129,305,127,290,147
433,1332,img/470.jpg,6848,168,61,288,424,211,300,315,301,241,387
433,1332,img/3956.jpg,6855,221,96,46,54,236,121,255,121,243,128
433,1332,img/1629.jpg,6862,179,36,151,205,220,157,277,159,247,201
433,1332,img/1157.jpg,6799,53,161,69,81,84,205,110,204,101,219
433,1332,img/3196.jpg,6850,374,96,74,88,408,138,435,142,420,156
433,1332,img/2973.jpg,6871,29,132,46,46,38,158,49,156,40,163
433,1332,img/781.jpg,6870,403,79,53,60,424,113,444,111,435,124
433,1332,img/303.jpg,6866,459,6,85,96,476,57,503,56,483,74
433,1332,img/3338.jpg,6822,362,180,36,45,390,204,NaN,NaN,395,212
434,1336,img/2952.jpg,6880,111,57,48,60,127,87,146,86,137,96
434,1336,img/1556.jpg,6819,403,41,39,65,410,76,424,79,414,87
434,1336,img/36236.jpg,31657,319,31,102,135,335,102,369,97,347,120
434,1336,img/2973.jpg,6873,446,37,75,78,NaN,NaN,468,74,455,87
434,1336,img/33343.jpg,31444,176,37,133,175,234,116,283,121,259,147
434,1336,img/33344.jpg,31452,364,26,190,250,416,142,492,140,451,178
435,1345,img/4752.jpg,6847,335,111,27,33,345,129,354,129,349,136
436,1351,img/1749.jpg,6915,213,23,184,243,319,141,372,156,351,195
436,1351,img/530.jpg,6914,241,345,52,65,252,383,265,384,257,396
436,1351,img/2413.jpg,6899,254,95,117,174,317,192,355,192,340,225
437,1360,img/1176.jpg,6983,255,47,88,114,285,100,316,104,299,125
437,1360,img/990.jpg,6979,222,114,113,143,273,182,312,190,291,218
437,1360,img/1051.jpg,6982,8,4,125,152,43,80,83,76,62,109
437,1360,img/2549.jpg,6987,112,72,255,314,170,216,258,216,205,281
437,1360,img/2271.jpg,6985,56,23,137,185,86,122,131,128,98,162
438,1361,img/45721.jpg,33156,112,19,154,197,153,120,208,121,180,161
439,1365,img/2899.jpg,7001,382,188,28,49,NaN,NaN,394,202,388,214
440,1379,img/39223.jpg,32162,66,49,159,217,114,155,178,158,139,202
440,1379,img/39219.jpg,32158,121,66,123,137,185,132,223,121,221,153
441,1383,img/2165.jpg,7142,292,40,33,41,303,59,316,59,310,67
441,1383,img/3296.jpg,7134,274,86,63,101,294,138,319,145,302,160
441,1383,img/4282.jpg,7113,216,124,152,186,300,219,344,215,329,244
441,1383,img/2568.jpg,7127,316,59,86,121,336,126,374,125,352,148
441,1383,img/4663.jpg,7111,306,66,31,40,319,87,331,86,325,92
441,1383,img/614.jpg,7108,199,46,96,130,227,101,265,103,244,125
441,1383,img/3638.jpg,7125,184,2,274,317,216,93,323,102,222,183
441,1383,img/30709.jpg,31229,231,38,151,207,289,138,355,138,324,181
441,1383,img/2179.jpg,7157,249,54,54,65,259,91,278,87,268,100
441,1383,img/796.jpg,7121,382,79,41,44,NaN,NaN,396,103,393,112
441,1383,img/988.jpg,7119,244,29,44,63,262,64,279,64,270,75
441,1383,img/2185.jpg,7118,1204,125,870,1149,1386,683,1711,747,1441,937
441,1383,img/4828.jpg,7068,62,41,101,147,120,120,152,133,132,154
441,1383,img/2104.jpg,7120,395,41,53,68,NaN,NaN,411,72,402,88
441,1383,img/204.jpg,7110,137,23,199,307,190,185,280,195,226,253
441,1383,img/491.jpg,7141,274,69,66,84,299,115,323,114,313,129
441,1383,img/2390.jpg,7122,275,48,39,55,282,72,295,71,283,80
441,1383,img/2339.jpg,7106,109,46,85,126,142,112,178,119,156,140
441,1383,img/2735.jpg,7058,118,74,43,50,134,97,148,95,141,105
441,1383,img/383.jpg,7116,186,9,55,70,221,51,237,52,231,63
441,1383,img/1741.jpg,7156,348,175,69,99,375,233,402,230,391,251
441,1383,img/3807.jpg,7115,260,132,64,91,288,182,316,180,303,196
441,1383,img/3928.jpg,7109,251,78,139,196,301,182,362,182,330,222
442,1392,img/3917.jpg,7223,297,14,71,100,322,69,349,72,333,87
443,1393,img/491.jpg,7136,448,78,72,77,466,116,483,113,471,128
443,1393,img/3120.jpg,7140,178,78,159,197,245,185,301,170,290,210
443,1393,img/4800.jpg,7138,128,95,297,328,233,262,330,241,290,310
443,1393,img/2165.jpg,7139,347,46,31,40,353,65,362,66,356,74
443,1393,img/3814.jpg,7145,154,12,126,167,232,106,263,125,243,144
443,1393,img/814.jpg,7135,237,35,97,123,252,100,283,105,259,124
443,1393,img/1741.jpg,7150,96,221,61,78,114,263,137,259,127,278
444,1395,img/4347.jpg,7163,300,4,97,141,327,82,367,82,345,108
444,1395,img/265.jpg,7167,243,57,99,115,303,112,332,120,320,139
444,1395,img/3822.jpg,7166,244,42,118,143,311,114,347,113,341,141
444,1395,img/884.jpg,7182,27,116,167,182,157,199,NaN,NaN,183,233
444,1395,img/2356.jpg,7164,235,13,100,124,257,73,295,75,272,95
444,1395,img/1457.jpg,7162,333,68,42,53,347,94,363,97,355,106
444,1395,img/3673.jpg,7165,174,58,81,108,208,114,238,116,225,135
444,1395,img/1357.jpg,7160,138,30,94,130,182,99,214,103,200,127
444,1395,img/3240.jpg,7175,65,25,77,84,119,62,137,76,128,82
444,1395,img/1371.jpg,7181,476,162,42,40,NaN,NaN,487,181,481,186
445,1408,img/876.jpg,10809,1754,644,510,573,1814,905,1863,914,1825,1014
445,1408,img/3787.jpg,10810,1266,327,363,442,1314,568,1374,544,1347,639
446,1412,img/4583.jpg,7285,397,153,242,311,575,312,626,314,625,365
447,1413,img/227.jpg,7291,127,134,359,423,413,382,467,356,465,450
447,1413,img/198.jpg,7371,530,309,329,366,792,487,NaN,NaN,822,567
448,1417,img/3145.jpg,10569,388,159,34,49,401,185,415,183,408,193
448,1417,img/1143.jpg,10572,96,50,56,71,123,87,144,83,139,100
448,1417,img/5083.jpg,10574,214,83,186,239,249,206,307,195,272,247
449,1422,img/1911.jpg,7369,3156,1466,116,163,3183,1556,3215,1558,3196,1585
450,1425,img/437.jpg,7378,1481,294,789,901,1643,803,1877,812,1722,992
450,1425,img/2469.jpg,7380,416,108,90,125,446,177,479,178,461,201
451,1427,img/38991.jpg,32087,437,136,276,374,485,365,567,359,525,435
451,1427,img/38986.jpg,32082,130,60,116,148,178,138,217,136,198,164
451,1427,img/38989.jpg,32085,891,101,414,456,943,355,1036,323,988,437
451,1427,img/38978.jpg,32074,1159,348,742,964,1296,843,1550,850,1405,1042
452,1428,img/1018.jpg,7407,4189,860,762,746,NaN,NaN,4329,1242,4266,1349
452,1428,img/631.jpg,7417,1097,469,252,280,1159,614,1230,621,1185,667
452,1428,img/5086.jpg,7410,247,83,150,192,374,212,NaN,NaN,381,236
453,1430,img/3946.jpg,8360,2815,125,1173,1230,NaN,NaN,3013,719,2936,947
454,1432,img/3980.jpg,11276,1117,396,290,380,1254,599,1338,596,1304,655
455,1457,img/828.jpg,8464,45,7,93,112,87,65,117,63,106,84
455,1457,img/1254.jpg,8472,334,95,406,469,348,339,437,330,357,425
456,1475,img/4252.jpg,7544,343,82,27,33,351,100,360,99,355,105
456,1475,img/3026.jpg,7699,397,10,64,74,NaN,NaN,412,45,408,61
456,1475,img/2605.jpg,7702,47,23,52,58,86,53,NaN,NaN,95,61
457,1478,img/4229.jpg,7553,51,23,73,94,81,69,105,69,94,85
457,1478,img/3139.jpg,7595,1014,8,684,690,1170,401,1324,515,1173,556
457,1478,img/3490.jpg,7600,395,64,309,402,642,319,679,311,652,380
458,1488,img/2638.jpg,7616,207,58,476,567,293,344,423,358,323,432
458,1488,img/2711.jpg,7623,221,205,408,408,543,411,NaN,NaN,612,448
458,1488,img/3859.jpg,7626,169,61,58,76,194,100,211,100,207,111
459,1490,img/4265.jpg,7632,349,35,615,754,390,455,522,452,438,593
459,1490,img/860.jpg,7634,2181,446,593,752,NaN,NaN,2675,920,2546,1010
460,1492,img/4329.jpg,7655,155,15,77,100,189,66,213,73,196,83
461,1493,img/5018.jpg,7664,397,51,51,51,405,73,418,74,409,83
