TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y
1436,13201,img/118758.jpg,72764,131,50,309,357,322,219,403,198,406,276
1437,13203,img/118885.jpg,72506,505,141,175,199,NaN,NaN,562,221,548,265
1438,13204,img/118576.jpg,73359,98,73,152,179,210,156,NaN,NaN,236,190
1438,13204,img/118672.jpg,72206,267,77,101,153,280,138,322,129,298,161
1438,13204,img/119493.jpg,73486,256,62,77,105,276,115,309,120,288,143
1438,13204,img/118875.jpg,73237,224,142,74,105,238,185,269,178,261,213
1438,13204,img/118816.jpg,73151,168,71,93,134,205,121,243,121,229,150
1438,13204,img/119479.jpg,73211,777,61,336,517,898,295,1052,299,979,428
1439,13205,img/119174.jpg,72429,234,56,128,149,263,102,302,111,268,118
1440,13206,img/118749.jpg,72395,707,63,137,159,724,133,768,136,739,167
1441,13207,img/118468.jpg,73491,109,112,184,236,170,207,240,192,225,249
1441,13207,img/119247.jpg,72550,114,114,318,345,136,255,201,228,166,318
1441,13207,img/118980.jpg,72687,712,491,744,1057,879,908,1205,929,1028,1185
1441,13207,img/118804.jpg,73190,83,70,204,267,113,181,196,170,161,229
1441,13207,img/119277.jpg,73034,268,102,129,139,285,160,320,163,293,186
1441,13207,img/118461.jpg,73364,219,75,174,263,299,193,367,194,336,255
1441,13207,img/119319.jpg,72860,115,175,251,339,237,329,323,318,302,395
1442,13208,img/119132.jpg,72326,145,57,284,316,356,197,391,191,412,262
1442,13208,img/119030.jpg,72947,150,37,153,231,179,154,245,158,205,204
1442,13208,img/118828.jpg,73361,129,94,382,501,218,318,372,328,283,430
1442,13208,img/118625.jpg,72602,873,107,298,414,933,297,1059,303,985,395
1443,13209,img/118310.jpg,73347,315,67,32,38,322,84,333,83,327,91
1443,13209,img/119022.jpg,72453,424,215,401,442,632,421,763,415,724,514
1444,13213,img/118492.jpg,72603,529,92,277,324,556,247,635,232,580,292
1445,13219,img/119344.jpg,72590,77,6,27,32,83,20,95,19,88,26
1445,13219,img/118330.jpg,73310,68,97,142,151,104,152,165,149,132,186
1446,13220,img/118643.jpg,72967,113,45,252,261,195,108,286,135,224,176
1446,13220,img/119108.jpg,73114,133,121,461,611,288,356,462,391,360,491
1446,13220,img/118293.jpg,72650,392,144,53,75,424,177,436,179,428,192
1446,13220,img/119289.jpg,73180,141,126,512,655,176,436,305,411,218,551
1446,13220,img/118717.jpg,72976,47,29,421,546,275,275,387,332,307,417
1446,13220,img/119317.jpg,73434,88,59,73,122,117,115,145,122,130,142
1446,13220,img/119142.jpg,73129,44,20,131,180,104,97,153,100,139,135
1446,13220,img/119471.jpg,72532,309,1,112,117,NaN,NaN,327,55,322,77
1446,13220,img/118414.jpg,73322,4,56,53,69,42,92,52,87,52,101
1446,13220,img/119461.jpg,72952,345,1,289,300,416,85,524,85,464,160
1446,13220,img/118716.jpg,72210,511,92,91,127,556,150,586,149,577,174
1446,13220,img/119076.jpg,72715,306,50,83,124,341,109,371,110,356,137
1447,13222,img/118991.jpg,73038,73,84,153,178,187,165,214,168,216,198
1447,13222,img/119495.jpg,73440,289,123,244,317,426,253,504,258,478,324
1447,13222,img/119106.jpg,73205,189,60,105,134,216,113,255,113,237,147
1447,13222,img/119144.jpg,72746,526,158,424,497,827,384,NaN,NaN,909,476
1447,13222,img/118941.jpg,73415,224,130,255,300,420,272,NaN,NaN,447,324
1447,13222,img/119091.jpg,73362,124,24,250,279,304,157,350,150,355,215
1447,13222,img/119540.jpg,73443,193,108,251,297,383,249,NaN,NaN,409,301
1447,13222,img/119369.jpg,72340,56,62,259,333,81,217,168,220,112,290
1447,13222,img/119130.jpg,72633,25,37,122,141,NaN,NaN,61,104,36,121
1447,13222,img/118379.jpg,72737,196,63,89,124,216,124,248,116,235,146
1447,13222,img/118588.jpg,73127,209,64,40,59,224,97,238,94,232,105
1448,13223,img/118641.jpg,73338,218,204,102,124,246,255,282,249,265,271
1448,13223,img/118606.jpg,72484,214,64,122,150,227,128,257,128,230,152
1448,13223,img/119140.jpg,72459,188,13,221,265,214,128,279,123,236,171
1449,13224,img/119153.jpg,73123,151,33,193,206,186,107,224,130,178,145
1450,13225,img/119357.jpg,72846,186,57,237,293,221,190,288,203,229,255
1450,13225,img/119151.jpg,72519,41,15,44,74,51,44,67,47,53,60
1450,13225,img/118810.jpg,72288,180,102,92,119,215,149,251,157,229,171
1450,13225,img/118457.jpg,72302,85,32,102,147,104,90,135,96,108,120
1450,13225,img/119111.jpg,72981,2773,742,397,506,2824,985,2939,996,2854,1078
1450,13225,img/119050.jpg,72997,129,66,156,212,166,144,216,152,170,192
1451,13226,img/118822.jpg,72679,177,17,55,62,208,44,223,43,222,52
1451,13226,img/118673.jpg,72292,251,68,80,95,270,109,299,106,285,127
1451,13226,img/119083.jpg,72795,59,57,118,153,94,132,136,130,118,163
1451,13226,img/111303.jpg,72473,330,146,112,145,340,217,377,221,353,252
1451,13226,img/118525.jpg,72466,294,66,74,94,312,109,337,104,327,124
1451,13226,img/118921.jpg,72646,269,152,66,86,295,194,319,190,309,207
1451,13226,img/119291.jpg,72595,342,51,66,77,355,94,372,93,364,108
1452,13227,img/118565.jpg,72576,92,87,238,302,171,190,270,205,218,273
1452,13227,img/118642.jpg,72913,114,23,161,197,130,111,175,108,145,159
1452,13227,img/118385.jpg,72387,102,56,162,201,117,147,162,150,131,196
1453,13229,img/118365.jpg,72300,171,63,142,200,214,138,273,136,245,185
1453,13229,img/106555.jpg,72477,97,44,145,193,137,138,192,144,156,185
1454,13231,img/119033.jpg,72728,168,154,280,372,253,318,362,321,308,402
1454,13231,img/118893.jpg,72552,45,44,98,119,78,99,112,101,96,126
1454,13231,img/119078.jpg,72369,857,1249,679,827,925,1681,1058,1637,977,1808
1454,13231,img/118574.jpg,72627,97,97,188,231,158,198,224,202,192,251
1454,13231,img/118340.jpg,72826,71,437,163,216,124,534,184,536,155,583
1455,13232,img/118550.jpg,73518,743,412,224,263,907,547,NaN,NaN,952,596
1455,13232,img/118771.jpg,73349,201,264,75,89,254,310,272,306,271,326
1456,13233,img/118273.jpg,72775,589,422,357,432,789,637,898,627,860,723
1456,13233,img/118969.jpg,73255,816,180,306,433,901,428,1009,401,969,501
1457,13235,img/119057.jpg,72808,367,374,60,75,386,396,411,397,392,408
1457,13235,img/118591.jpg,72254,578,76,122,150,606,156,645,145,631,180
1457,13235,img/118796.jpg,73375,1171,531,791,865,1263,852,1453,853,1299,1045
1457,13235,img/119191.jpg,72585,417,77,86,106,458,118,488,123,472,141
1458,13236,img/118909.jpg,72203,180,86,120,165,231,170,275,168,256,201
1459,13237,img/118334.jpg,73065,207,271,121,119,NaN,NaN,254,309,227,329
1460,13238,img/4741.jpg,50,38,11,169,208,101,118,152,116,126,157
1460,13238,img/1241.jpg,3295,1075,503,169,206,1177,610,1222,605,1206,647
1460,13238,img/3992.jpg,60,577,56,592,682,889,384,1051,363,997,504
1460,13238,img/2302.jpg,4331,428,86,175,189,495,154,510,150,504,169
1460,13238,img/119272.jpg,72386,1395,455,350,405,1520,632,1625,636,1570,716
1460,13238,img/1354.jpg,4569,213,304,45,48,231,327,245,326,238,337
1460,13238,img/454.jpg,4601,1530,447,179,200,1608,535,1656,534,1635,568
1460,13238,img/2728.jpg,4598,384,172,48,54,401,202,415,198,409,209
1460,13238,img/4156.jpg,4568,1523,289,402,455,1676,504,1792,500,1734,590
1460,13238,img/3816.jpg,2738,315,424,75,89,346,464,366,464,356,478
1460,13238,img/4135.jpg,4566,1384,409,369,461,1520,635,1628,638,1571,717
1460,13238,img/60003.jpg,34431,93,48,126,152,170,125,205,119,194,149
1460,13238,img/3159.jpg,4602,3081,356,267,336,3188,520,3267,519,3230,580
1460,13238,img/118945.jpg,73387,973,203,645,806,1316,557,1500,562,1428,710
1460,13238,img/118259.jpg,72216,80,50,154,193,124,129,179,127,154,171
1460,13238,img/1082.jpg,4567,251,55,63,79,300,96,311,94,308,109
1460,13238,img/119228.jpg,72643,47,19,88,102,81,62,110,63,98,85
1460,13238,img/3250.jpg,4570,623,365,60,73,651,405,664,403,660,418
1461,13242,img/119393.jpg,72438,222,17,132,151,NaN,NaN,262,82,238,110
1461,13242,img/118715.jpg,72713,150,47,217,213,220,155,283,127,269,192
1461,13242,img/119406.jpg,72569,763,30,194,225,827,116,900,119,865,161
1461,13242,img/118563.jpg,73277,346,216,261,303,392,367,455,357,411,419
1462,13244,img/119346.jpg,72261,198,30,137,188,228,119,276,116,247,147
1463,13245,img/118949.jpg,73118,113,86,148,160,152,171,197,149,184,194
1463,13245,img/118858.jpg,73312,240,127,130,164,283,206,325,207,305,244
1463,13245,img/118479.jpg,73334,262,76,129,123,NaN,NaN,301,125,274,140
1463,13245,img/118793.jpg,72714,254,109,180,205,276,211,332,182,311,242
1463,13245,img/118314.jpg,73278,99,40,150,159,185,112,230,112,210,151
1464,13246,img/119075.jpg,72752,793,15,1725,2106,1500,1051,2060,1077,1840,1502
1464,13246,img/118321.jpg,72725,1986,63,1028,1274,2230,759,2547,748,2375,1030
1464,13246,img/119278.jpg,72626,285,215,996,1200,510,778,850,780,645,1036
1464,13246,img/118469.jpg,72753,1867,109,589,651,1999,359,2184,334,2072,407
1464,13246,img/119256.jpg,72843,237,72,310,384,309,248,415,249,351,328
1464,13246,img/118944.jpg,73145,1208,869,1502,1823,1593,1743,2101,1732,1821,2114
1464,13246,img/118496.jpg,72759,1540,205,1391,1571,2061,810,2543,738,2407,1011
1464,13246,img/119155.jpg,73280,2179,116,1392,1672,2518,984,2965,913,2749,1276
1464,13246,img/119180.jpg,72561,721,186,1026,1247,966,776,1303,780,1102,1037
1464,13246,img/119234.jpg,72427,1977,233,1259,1295,2076,807,2399,610,2186,888
1464,13246,img/118327.jpg,72644,1241,461,799,1090,1685,985,1927,999,1859,1194
1465,13248,img/118490.jpg,73026,121,114,85,102,166,148,194,150,189,166
1465,13248,img/119035.jpg,73012,284,101,58,71,304,127,323,126,316,138
1466,13249,img/118839.jpg,72692,114,25,73,96,160,87,NaN,NaN,165,102
1466,13249,img/118305.jpg,72743,445,49,250,365,474,229,548,246,495,308
1466,13249,img/119242.jpg,72742,101,21,45,49,115,38,132,38,124,47
1466,13249,img/119105.jpg,73247,105,102,162,175,NaN,NaN,168,215,158,244
1466,13249,img/118704.jpg,72412,142,2,207,226,183,83,266,72,234,139
1466,13249,img/119413.jpg,72376,183,37,49,53,222,61,NaN,NaN,230,67
1466,13249,img/119181.jpg,73435,23,23,37,44,NaN,NaN,39,50,36,56
1466,13249,img/119359.jpg,72964,86,68,116,140,NaN,NaN,126,162,121,184
1466,13249,img/118430.jpg,72217,57,41,66,88,NaN,NaN,79,101,73,108
1466,13249,img/118733.jpg,72263,62,35,141,203,115,123,173,130,142,171
1466,13249,img/118335.jpg,72790,648,84,240,342,702,260,792,273,734,334
1467,13250,img/118990.jpg,73323,382,296,60,59,401,321,422,317,413,329
1468,13251,img/118931.jpg,73071,208,73,63,94,228,111,255,112,241,129
1468,13251,img/118516.jpg,72697,188,84,75,100,204,123,232,118,218,144
1468,13251,img/119226.jpg,73184,187,78,100,146,210,137,254,146,226,174
1469,13252,img/119506.jpg,72668,166,25,127,174,200,110,250,114,224,149
1470,13253,img/119335.jpg,73391,255,453,94,127,309,501,338,503,332,527
1470,13253,img/119015.jpg,72408,1351,410,505,595,1670,643,1803,652,1766,752
1471,13255,img/118666.jpg,72344,128,19,61,80,162,63,179,64,170,79
1471,13255,img/119215.jpg,72355,36,31,170,229,146,168,190,157,171,197
1472,13258,img/118269.jpg,72705,83,196,527,672,207,481,408,462,295,644
1474,13261,img/120299.jpg,74035,132,101,55,70,140,137,163,134,152,149
1475,13263,img/119869.jpg,74595,88,82,76,121,144,135,157,135,157,156
1475,13263,img/120496.jpg,75014,62,92,89,105,127,150,141,143,141,164
1475,13263,img/120686.jpg,74821,570,488,399,563,757,769,903,757,853,859
1476,13265,img/2625.jpg,5466,751,324,340,449,950,578,1047,572,1014,657
1476,13265,img/119779.jpg,74083,742,61,510,651,787,416,901,385,798,518
1476,13265,img/210.jpg,5475,1123,282,627,721,1644,707,NaN,NaN,1694,816
1476,13265,img/2184.jpg,5472,937,394,287,361,982,591,1049,584,1000,651
1476,13265,img/2560.jpg,5478,534,22,175,228,565,157,613,150,584,192
1476,13265,img/3064.jpg,5462,2229,832,268,292,2307,1001,2399,994,2348,1064
1476,13265,img/812.jpg,5581,145,432,371,381,296,596,408,604,351,641
1476,13265,img/4369.jpg,5488,3143,740,283,284,NaN,NaN,3198,882,3165,936
1476,13265,img/871.jpg,5457,563,183,492,650,825,556,967,539,915,667
1476,13265,img/3155.jpg,5464,1019,936,410,476,NaN,NaN,1102,1196,1064,1279
1476,13265,img/2053.jpg,5460,1538,335,388,429,1627,558,1746,518,1683,607
1476,13265,img/1490.jpg,5467,425,7,332,438,NaN,NaN,535,179,450,269
1476,13265,img/5107.jpg,5482,854,758,386,486,978,1019,1103,1008,1038,1099
1476,13265,img/526.jpg,5459,1839,973,229,285,1925,1130,1995,1118,1964,1175
1476,13265,img/2441.jpg,5481,1456,680,280,319,1574,826,1665,828,1620,883
1476,13265,img/121130.jpg,74209,359,69,448,532,550,332,713,315,654,425
1476,13265,img/120875.jpg,73595,880,123,397,495,923,373,1041,345,948,431
1477,13266,img/120115.jpg,74752,345,95,336,456,460,292,587,279,534,349
1477,13266,img/120098.jpg,74133,572,46,299,393,763,200,845,197,840,277
1477,13266,img/120114.jpg,73909,486,96,115,144,525,156,567,152,549,184
1477,13266,img/120178.jpg,74599,488,65,309,415,603,253,715,259,658,323
1477,13266,img/120256.jpg,75076,664,88,376,436,714,299,788,278,741,383
1478,13267,img/120122.jpg,73917,178,22,383,502,241,191,404,220,271,338
1478,13267,img/119987.jpg,74453,241,110,20,29,249,125,255,125,251,130
1478,13267,img/120709.jpg,73543,229,55,129,195,249,136,297,142,249,184
1478,13267,img/120559.jpg,73887,538,165,36,54,NaN,NaN,557,184,549,200
1478,13267,img/120434.jpg,74827,198,73,83,96,212,119,236,111,225,140
1478,13267,img/120492.jpg,74734,293,216,204,289,337,351,427,356,375,425
1478,13267,img/120661.jpg,75088,177,210,201,262,226,322,315,327,262,392
1478,13267,img/119736.jpg,74802,542,61,133,172,566,134,615,126,589,175
1479,13269,img/120048.jpg,74278,37,24,59,80,65,71,89,73,76,87
1479,13269,img/120155.jpg,73675,189,209,27,37,194,226,202,227,196,234
1479,13269,img/119762.jpg,73592,237,95,51,61,245,123,261,124,249,134
1480,13270,img/120747.jpg,75182,182,87,103,134,210,134,253,135,229,165
1481,13272,img/119755.jpg,74936,171,2,133,187,248,124,289,115,274,150
1481,13272,img/120305.jpg,74719,906,6,211,254,937,128,1001,121,963,167
1481,13272,img/121055.jpg,73905,619,180,215,266,645,319,704,305,668,359
1482,13273,img/120643.jpg,74732,168,50,104,135,186,110,224,113,200,142
1482,13273,img/120404.jpg,74002,374,203,83,94,427,265,NaN,NaN,430,283
1483,13274,img/120864.jpg,73956,59,98,57,69,71,129,88,123,80,137
1483,13274,img/120394.jpg,74481,241,23,155,183,289,108,349,104,319,143
1483,13274,img/119657.jpg,75093,289,32,112,145,314,106,356,99,331,127
1483,13274,img/121078.jpg,74618,382,72,214,327,447,263,537,255,497,313
1483,13274,img/119640.jpg,75050,72,3,148,200,136,103,194,99,172,138
1484,13275,img/120367.jpg,75042,45,20,69,88,67,65,96,63,83,81
1484,13275,img/120617.jpg,74960,128,39,132,160,177,103,229,119,194,149
1485,13277,img/120063.jpg,74994,904,160,299,357,994,334,1111,327,1054,412
1486,13278,img/110896.jpg,73854,86,42,60,83,100,78,127,81,113,96
1487,13281,img/120937.jpg,75185,178,49,90,88,190,93,202,87,199,111
1487,13281,img/120603.jpg,74836,341,106,277,348,451,271,556,267,508,337
1487,13281,img/120885.jpg,74329,519,204,237,303,573,327,658,335,596,402
1487,13281,img/120108.jpg,74131,1340,504,600,776,1468,839,1683,858,1523,1024
1487,13281,img/119764.jpg,73634,1170,569,633,783,1549,913,1731,909,1671,1096
1487,13281,img/120931.jpg,73857,423,154,197,252,459,263,525,267,477,323
1487,13281,img/121074.jpg,74527,263,99,131,155,287,164,331,170,298,202
1488,13282,img/121155.jpg,74868,758,28,234,323,831,165,915,162,879,233
1488,13282,img/119860.jpg,74258,2142,790,231,287,2318,917,NaN,NaN,2348,964
1489,13283,img/120100.jpg,74523,200,28,122,165,217,89,265,90,231,129
1490,13284,img/120104.jpg,73872,224,44,83,90,232,86,254,79,237,97
1491,13287,img/121135.jpg,74495,102,32,104,142,129,99,174,95,155,132
1492,13289,img/119715.jpg,74353,201,118,42,57,208,138,228,133,218,146
1493,13290,img/119750.jpg,73826,335,69,342,403,527,209,636,232,601,315
1493,13290,img/120929.jpg,74829,1999,976,295,402,2062,1144,2163,1148,2090,1228
1493,13290,img/119679.jpg,73693,1473,776,1411,1840,2143,1531,2654,1566,2440,1997
1493,13290,img/120582.jpg,75161,568,175,120,165,589,239,626,242,594,274
1493,13290,img/119584.jpg,74810,180,77,317,433,276,265,388,256,327,349
1493,13290,img/121153.jpg,74775,1637,62,1078,1368,1805,681,2167,687,1943,1041
1493,13290,img/120947.jpg,75119,182,43,456,644,372,324,529,357,453,476
1493,13290,img/119834.jpg,73755,2005,574,660,880,2125,904,2354,931,2182,1096
1493,13290,img/120583.jpg,73920,98,21,108,141,169,81,194,84,187,114
1493,13290,img/119926.jpg,74791,290,39,352,432,332,236,443,208,364,301
1493,13290,img/120691.jpg,74438,487,70,308,467,573,278,696,270,637,376
1493,13290,img/120663.jpg,74260,619,62,276,408,692,233,796,250,732,340
1493,13290,img/119767.jpg,73557,591,421,1276,1670,912,1136,1392,1114,1154,1540
1493,13290,img/120962.jpg,74068,93,37,295,436,169,235,276,249,209,340
1494,13294,img/120949.jpg,75121,177,180,62,77,205,216,229,219,219,228
1494,13294,img/119904.jpg,73963,2319,1028,1205,1625,2723,1840,3219,1838,2984,2138
1494,13294,img/120382.jpg,74059,113,126,164,251,148,246,218,272,163,309
1494,13294,img/119589.jpg,74857,128,55,176,223,193,163,268,164,234,217
1494,13294,img/120229.jpg,74792,723,314,361,519,891,530,1023,537,963,613
1494,13294,img/120318.jpg,74584,115,41,115,180,156,138,200,132,182,168
1494,13294,img/120660.jpg,74739,2572,1226,945,1207,2897,1822,3196,1823,3074,2038
1494,13294,img/120429.jpg,74956,2764,1801,466,670,2906,2103,3103,2144,2974,2259
1495,13296,img/120409.jpg,74508,797,138,274,322,885,281,979,267,949,334
1495,13296,img/120825.jpg,73850,1073,322,241,370,NaN,NaN,1148,497,1115,573
1495,13296,img/120781.jpg,74886,901,634,321,472,1160,877,NaN,NaN,1170,979
1495,13296,img/119612.jpg,74221,112,119,113,140,166,171,207,172,194,192
1495,13296,img/119746.jpg,74506,256,155,166,245,327,262,392,273,366,311
1495,13296,img/120216.jpg,73644,1264,716,174,229,1322,819,1387,820,1356,860
1495,13296,img/120521.jpg,74698,875,657,527,540,1236,859,NaN,NaN,1329,951
1495,13296,img/119981.jpg,74129,372,264,400,554,472,484,646,466,566,568
1495,13296,img/120177.jpg,74144,904,670,74,99,922,719,944,723,927,736
1496,13300,img/120681.jpg,74989,43,14,41,54,58,36,75,36,68,47
1496,13300,img/121045.jpg,73533,1220,1781,836,979,1375,2203,1620,2183,1426,2329
1496,13300,img/120996.jpg,74412,102,37,228,321,158,171,254,169,208,251
1496,13300,img/120397.jpg,75017,278,68,269,413,334,242,460,239,397,333
1498,13302,img/119780.jpg,75135,85,89,160,173,100,185,133,161,116,205
1498,13302,img/120219.jpg,73581,142,64,286,311,202,220,283,185,254,260
1499,13303,img/120202.jpg,75031,105,177,425,518,337,421,481,390,453,541
1499,13303,img/120943.jpg,75080,101,191,431,508,337,421,478,390,453,541
1500,13304,img/120058.jpg,74291,748,17,366,411,892,168,1044,163,983,279
1501,13306,img/119842.jpg,74535,309,175,164,229,352,271,420,270,389,325
1501,13306,img/120292.jpg,74600,480,131,79,98,499,187,527,175,524,201
1501,13306,img/121010.jpg,75027,935,47,196,233,965,136,1039,130,986,172
1501,13306,img/120955.jpg,74701,723,405,384,527,829,641,987,634,914,761
1501,13306,img/120894.jpg,74034,392,232,202,256,442,342,527,339,487,407
1501,13306,img/119995.jpg,74502,72,60,181,238,109,206,162,200,141,248
1501,13306,img/120809.jpg,73844,192,108,105,140,220,170,262,170,244,202
1501,13306,img/121044.jpg,73957,108,44,52,69,113,71,131,71,125,78
1501,13306,img/120322.jpg,75077,95,55,54,68,122,84,131,84,126,96
1501,13306,img/120907.jpg,73562,268,107,396,542,382,367,540,358,466,487
1502,13309,img/120942.jpg,74656,50,13,100,129,101,70,132,67,124,94
1503,13310,img/120887.jpg,74575,34,22,151,205,62,128,110,126,88,168
1504,13313,img/119784.jpg,74588,128,12,48,67,151,35,167,35,166,48
1505,13314,img/121108.jpg,73903,69,88,72,88,108,140,128,137,121,150
1505,13314,img/121110.jpg,74191,161,76,176,229,181,191,231,192,196,231
1505,13314,img/120995.jpg,74914,149,58,126,183,181,151,227,152,202,185
1505,13314,img/120513.jpg,74769,775,78,352,489,883,293,1028,306,940,388
1505,13314,img/120870.jpg,75127,315,246,179,226,422,361,469,356,459,399
1505,13314,img/120797.jpg,73726,327,155,975,1356,458,840,811,861,601,1103
1505,13314,img/120979.jpg,74938,514,121,290,388,555,285,657,294,578,370
1505,13314,img/120831.jpg,74030,424,130,283,412,512,324,640,314,582,400
1505,13314,img/120769.jpg,74484,225,75,90,119,249,125,285,129,263,152
1505,13314,img/119631.jpg,73769,746,67,221,331,791,248,869,252,826,311
1507,13316,img/119568.jpg,73852,136,94,115,139,166,150,213,142,198,175
1508,13317,img/120505.jpg,74826,2083,477,391,535,2224,696,2364,725,2285,819
1508,13317,img/119808.jpg,75198,372,143,244,331,497,275,572,274,551,336
1508,13317,img/121145.jpg,74010,153,191,298,404,279,378,394,391,338,472
1508,13317,img/120519.jpg,74003,425,92,204,241,547,204,NaN,NaN,584,240
1508,13317,img/121031.jpg,74728,956,1485,461,595,1178,1735,1335,1699,1326,1830
1508,13317,img/120527.jpg,73597,876,270,314,430,917,463,1028,456,954,542
1508,13317,img/120353.jpg,74104,1330,743,368,390,1449,877,1575,870,1525,899
1508,13317,img/119706.jpg,73550,203,95,119,187,260,194,307,201,280,242
1508,13317,img/120103.jpg,73709,436,39,337,465,675,255,732,291,693,366
1508,13317,img/120268.jpg,74231,107,45,131,139,141,110,180,100,154,127
1508,13317,img/120478.jpg,73823,505,240,143,205,555,325,620,332,NaN,NaN
1509,13319,img/121143.jpg,75071,339,59,112,137,387,117,427,122,408,147
1509,13319,img/120935.jpg,75029,108,198,447,595,285,462,459,482,372,596
1509,13319,img/119680.jpg,75019,103,191,441,597,284,462,460,481,372,597
1509,13319,img/120464.jpg,74991,105,29,76,90,121,67,150,60,136,81
1509,13319,img/121026.jpg,74153,1590,90,290,413,1691,268,1833,280,1753,362
1510,13320,img/120827.jpg,74158,41,44,49,64,70,74,83,73,82,83
1511,13321,img/119756.jpg,74046,406,96,241,289,508,210,588,207,561,263
1512,13325,img/120088.jpg,73591,959,255,970,1125,1514,657,1828,710,1739,871
1513,13327,img/120928.jpg,73690,163,128,92,117,180,187,210,181,200,211
1513,13327,img/120738.jpg,74229,875,226,182,225,950,346,1008,332,992,385
1513,13327,img/120316.jpg,74390,424,90,721,847,567,384,869,356,716,629
1513,13327,img/120674.jpg,74729,314,42,136,167,334,102,371,113,333,146
1513,13327,img/119884.jpg,73893,687,118,148,158,699,189,721,174,703,217
1514,13328,img/121177.jpg,74546,1660,368,884,1068,2243,803,2472,858,2356,1083
1514,13328,img/120011.jpg,75013,762,463,435,494,928,672,1079,639,1045,769
1514,13328,img/120016.jpg,73627,338,431,218,264,457,533,527,543,493,602
1514,13328,img/120365.jpg,73613,1618,571,842,992,2113,952,2363,1031,2234,1222
1514,13328,img/119839.jpg,74028,1801,319,900,1112,2245,828,2535,884,2387,1093
1514,13328,img/120666.jpg,74197,2846,145,1397,1604,3032,770,3472,815,3135,1166
1514,13328,img/119851.jpg,73715,107,31,210,286,162,158,249,159,206,228
1514,13328,img/120751.jpg,73914,122,76,55,72,154,115,169,114,161,128
1514,13328,img/121167.jpg,73965,449,131,102,117,481,185,515,187,497,215
1514,13328,img/120208.jpg,74466,621,127,91,120,641,171,678,182,653,204
1514,13328,img/120646.jpg,74988,688,161,87,97,702,198,719,203,704,224
1514,13328,img/119728.jpg,74050,141,56,129,155,218,116,257,130,238,159
1514,13328,img/120999.jpg,73837,579,110,161,207,610,206,668,209,638,255
1515,13329,img/120554.jpg,73865,151,48,78,78,193,76,211,72,211,82
1515,13329,img/119941.jpg,74685,183,98,70,81,214,129,238,128,234,139
1515,13329,img/120166.jpg,74122,189,77,45,58,215,101,NaN,NaN,225,108
1515,13329,img/121094.jpg,74497,128,33,186,201,179,111,258,97,234,149
1516,13331,img/1961.jpg,308,724,205,528,751,908,519,1095,592,931,689
1516,13331,img/119551.jpg,74877,2348,893,635,840,2470,1283,2654,1273,2530,1439
1517,13333,img/121101.jpg,73834,216,74,89,124,249,126,279,124,266,147
1517,13333,img/120735.jpg,74603,199,78,80,100,228,130,251,122,239,141
1517,13333,img/121042.jpg,75007,248,106,194,251,386,220,427,224,413,268
1518,13334,img/119809.jpg,73782,399,364,146,201,472,473,515,470,496,507
1518,13334,img/119917.jpg,74163,336,60,53,65,NaN,NaN,356,87,343,96
1518,13334,img/120917.jpg,74986,761,309,142,180,831,415,880,398,869,441
1518,13334,img/120889.jpg,73829,177,56,93,121,209,113,243,111,231,132
1518,13334,img/120102.jpg,74037,21,30,124,160,85,102,132,104,117,137
1518,13334,img/120023.jpg,73880,250,29,133,175,306,121,357,109,339,148
1518,13334,img/121186.jpg,74196,1019,477,294,355,NaN,NaN,1105,682,1058,728
1518,13334,img/120630.jpg,74589,1547,342,1101,1372,NaN,NaN,1801,1006,1747,1296
1518,13334,img/120704.jpg,73921,846,253,407,531,929,531,1053,525,985,646
1518,13334,img/120980.jpg,74020,944,450,83,103,985,498,1012,493,1005,512
1519,13336,img/120571.jpg,74754,257,48,148,192,312,138,365,140,339,172
1519,13336,img/120067.jpg,73548,635,69,179,259,706,173,773,182,741,225
1519,13336,img/120534.jpg,74780,258,77,134,185,330,173,368,181,345,212
1519,13336,img/120148.jpg,74194,192,60,144,192,233,147,287,148,257,187
1519,13336,img/120364.jpg,74964,696,155,319,363,800,309,906,301,858,393
1519,13336,img/120764.jpg,74865,91,62,76,105,107,111,136,114,120,132
1520,13337,img/120502.jpg,74012,180,109,25,27,193,120,200,121,197,126
1520,13337,img/120921.jpg,74688,913,63,282,369,1007,204,1121,222,1055,292
1521,13338,img/120060.jpg,74105,451,49,427,489,522,244,639,245,540,340
1521,13338,img/120537.jpg,73539,276,102,246,319,340,241,433,242,386,321
1521,13338,img/120511.jpg,74522,870,56,544,737,998,416,1205,400,1096,602
1521,13338,img/119905.jpg,74799,665,171,359,453,780,361,913,366,847,472
1521,13338,img/120351.jpg,75018,1271,148,370,415,1314,335,1417,332,1353,438
1521,13338,img/120237.jpg,74161,451,199,491,644,583,471,782,475,677,617
1522,13339,img/120242.jpg,75174,553,502,937,1024,1234,1013,1408,946,1355,1200
1522,13339,img/120934.jpg,74350,290,212,468,589,384,512,532,496,464,615
1522,13339,img/120084.jpg,74593,99,63,128,170,159,157,199,153,181,185
1522,13339,img/119844.jpg,75144,789,138,619,807,989,543,1222,566,1084,705
1522,13339,img/120535.jpg,74039,289,83,254,354,465,288,518,287,495,345
